Date,Location,Product,Amount,Total,Unit_price,Weekday,Is_holiday,Buen_fin,Hot_sale
2022-05-19,Monterrey,Producto 4,7.0,62835.08,8976.44,Thursday,0,0,0
2022-05-19,Queretaro,Producto 127,3.5,9179.87,2622.82,Thursday,0,0,0
2022-05-19,Monterrey,Producto 3,17.5,42788.06,2445.0319999999997,Thursday,0,0,0
2022-05-19,Monterrey,Producto 2,3.5,12532.38,3580.68,Thursday,0,0,0
2022-05-19,Queretaro,Producto 2,3.5,15628.375,4465.25,Thursday,0,0,0
2022-05-19,Queretaro,Producto 25,7.0,30003.89,4286.2699999999995,Thursday,0,0,0
2022-05-19,Monterrey,Producto 23,3.5,31561.285,9017.51,Thursday,0,0,0
2022-05-19,Monterrey,Producto 29,14.0,45247.685,3231.9775,Thursday,0,0,0
2022-05-19,Monterrey,Producto 26,10.5,41465.095,3949.056666666667,Thursday,0,0,0
2022-05-19,Coahuila,Producto 13,3.5,17743.005,5069.43,Thursday,0,0,0
2022-05-19,Cadereyta,Producto 18,3.5,25188.205,7196.63,Thursday,0,0,0
2022-05-19,Monterrey,Producto 19,3.5,11528.895,3293.9700000000003,Thursday,0,0,0
2022-05-19,Monterrey,Producto 7,7.0,24885.0,3555.0,Thursday,0,0,0
2022-05-19,Monterrey,Producto 27,7.0,28223.965,4031.995,Thursday,0,0,0
2022-05-19,San Luis,Producto 30,3.5,41422.36,11834.960000000001,Thursday,0,0,0
2022-05-19,Monterrey,Producto 273,3.5,4251.31,1214.66,Thursday,0,0,0
2022-05-19,Monterrey,Producto 273,3.5,36203.895,10343.97,Thursday,0,0,0
2022-05-19,Monterrey,Producto 1,3.5,4700.815,1343.09,Thursday,0,0,0
2022-05-19,San Luis,Producto 1,3.5,6036.73,1724.78,Thursday,0,0,0
2022-05-19,Monterrey,Producto 17,17.5,30495.325,1742.5900000000001,Thursday,0,0,0
2022-05-19,Monterrey,Producto 0,10.5,24557.855,2338.8433333333332,Thursday,0,0,0
2022-05-19,San Luis,Producto 0,3.5,8602.545,2457.87,Thursday,0,0,0
2022-05-19,Monterrey,Producto 5,7.0,23458.61,3351.23,Thursday,0,0,0
2022-05-19,Queretaro,Producto 5,3.5,15929.935,4551.41,Thursday,0,0,0
2022-05-19,San Luis,Producto 5,7.0,20288.17,2898.31,Thursday,0,0,0
2022-05-19,Coahuila,Producto 104,3.5,71431.57,20409.02,Thursday,0,0,0
2022-05-19,Monterrey,Producto 273,3.5,49770.77,14220.22,Thursday,0,0,0
2022-05-19,Monterrey,Producto 176,7.0,151741.205,21677.315,Thursday,0,0,0
2022-05-19,Queretaro,Producto 176,3.5,79664.13,22761.18,Thursday,0,0,0
2022-05-19,Queretaro,Producto 43,3.5,31226.65,8921.9,Thursday,0,0,0
2022-05-19,Queretaro,Producto 50,3.5,44608.935,12745.41,Thursday,0,0,0
2022-05-19,Monterrey,Producto 273,3.5,18206.895,5201.97,Thursday,0,0,0
2022-05-19,Monterrey,Producto 149,3.5,9860.69,2817.34,Thursday,0,0,0
2022-05-19,Monterrey,Producto 273,3.5,34772.36,9934.960000000001,Thursday,0,0,0
2022-05-19,Monterrey,Producto 151,3.5,40790.085,11654.31,Thursday,0,0,0
2022-05-19,Coahuila,Producto 59,3.5,52176.6,14907.6,Thursday,0,0,0
2022-05-19,Monterrey,Producto 59,3.5,42486.675,12139.050000000001,Thursday,0,0,0
2022-05-19,Monterrey,Producto 33,3.5,57680.66499999999,16480.19,Thursday,0,0,0
2022-05-19,Laredo,Producto 114,3.5,81459.105,23274.03,Thursday,0,0,0
2022-05-19,Reynosa,Producto 16,3.5,68454.96,19558.56,Thursday,0,0,0
2022-05-19,Monterrey,Producto 8,3.5,80098.06,22885.16,Thursday,0,0,0
2022-05-19,Monterrey,Producto 273,3.5,58403.695,16686.77,Thursday,0,0,0
2022-05-19,Reynosa,Producto 128,3.5,100888.97,28825.420000000002,Thursday,0,0,0
2022-05-19,Monterrey,Producto 53,3.5,140755.265,40215.79,Thursday,0,0,0
2022-05-19,Monterrey,Producto 273,3.5,129708.18,37059.479999999996,Thursday,0,0,0
2022-05-20,Reynosa,Producto 125,3.5,7928.83,2265.38,Friday,0,0,0
2022-05-20,Queretaro,Producto 63,3.5,18632.145,5323.47,Friday,0,0,0
2022-05-20,Coahuila,Producto 110,3.5,12734.12,3638.32,Friday,0,0,0
2022-05-20,Monterrey,Producto 93,3.5,43397.69,12399.34,Friday,0,0,0
2022-05-20,Queretaro,Producto 6,3.5,21986.02,6281.72,Friday,0,0,0
2022-05-20,San Luis,Producto 15,3.5,18798.99,5371.14,Friday,0,0,0
2022-05-20,Cadereyta,Producto 9,3.5,23377.62,6679.32,Friday,0,0,0
2022-05-20,Coahuila,Producto 9,7.0,57022.56,8146.08,Friday,0,0,0
2022-05-20,Monterrey,Producto 9,10.5,71576.925,6816.85,Friday,0,0,0
2022-05-20,Queretaro,Producto 9,7.0,48754.37,6964.910000000001,Friday,0,0,0
2022-05-20,San Luis,Producto 9,3.5,24377.185,6964.910000000001,Friday,0,0,0
2022-05-20,Monterrey,Producto 10,3.5,25489.31,7282.660000000001,Friday,0,0,0
2022-05-20,Coahuila,Producto 3,7.0,20311.025,2901.5750000000003,Friday,0,0,0
2022-05-20,Laredo,Producto 3,3.5,21815.535,6233.01,Friday,0,0,0
2022-05-20,Monterrey,Producto 3,3.5,9923.865,2835.39,Friday,0,0,0
2022-05-20,Queretaro,Producto 3,7.0,19295.43,2756.4900000000002,Friday,0,0,0
2022-05-20,Coahuila,Producto 2,7.0,22027.32,3146.7599999999998,Friday,0,0,0
2022-05-20,Laredo,Producto 2,7.0,27979.105,3997.015,Friday,0,0,0
2022-05-20,Monterrey,Producto 2,14.0,55149.36,3939.2400000000002,Friday,0,0,0
2022-05-20,Queretaro,Producto 2,3.5,22272.32,6363.5199999999995,Friday,0,0,0
2022-05-20,Monterrey,Producto 25,7.0,25187.4,3598.2000000000003,Friday,0,0,0
2022-05-20,Queretaro,Producto 25,3.5,15871.835,4534.8099999999995,Friday,0,0,0
2022-05-20,Coahuila,Producto 23,3.5,38759.455,11074.130000000001,Friday,0,0,0
2022-05-20,Queretaro,Producto 23,14.0,66278.66,4734.1900000000005,Friday,0,0,0
2022-05-20,Queretaro,Producto 29,3.5,11723.25,3349.5,Friday,0,0,0
2022-05-20,Coahuila,Producto 14,3.5,21868.63,6248.18,Friday,0,0,0
2022-05-20,Laredo,Producto 14,3.5,21594.3,6169.8,Friday,0,0,0
2022-05-20,Monterrey,Producto 14,3.5,22394.89,6398.54,Friday,0,0,0
2022-05-20,Monterrey,Producto 19,7.0,19724.6,2817.7999999999997,Friday,0,0,0
2022-05-20,Monterrey,Producto 7,7.0,53990.265,7712.8949999999995,Friday,0,0,0
2022-05-20,San Luis,Producto 7,3.5,24822.77,7092.22,Friday,0,0,0
2022-05-20,Coahuila,Producto 27,3.5,29635.13,8467.18,Friday,0,0,0
2022-05-20,Queretaro,Producto 30,7.0,43605.45,6229.349999999999,Friday,0,0,0
2022-05-20,Queretaro,Producto 51,3.5,40998.51,11713.86,Friday,0,0,0
2022-05-20,Reynosa,Producto 55,3.5,47572.175,13592.050000000001,Friday,0,0,0
2022-05-20,Monterrey,Producto 36,3.5,9101.33,2600.38,Friday,0,0,0
2022-05-20,Monterrey,Producto 48,7.0,23697.625,3385.375,Friday,0,0,0
2022-05-20,Laredo,Producto 1,42.0,58331.28000000001,1388.8400000000004,Friday,0,0,0
2022-05-20,Monterrey,Producto 1,7.0,9401.63,1343.09,Friday,0,0,0
2022-05-20,Reynosa,Producto 1,3.5,5301.485000000001,1514.7100000000003,Friday,0,0,0
2022-05-20,Queretaro,Producto 17,7.0,13199.41,1885.6299999999999,Friday,0,0,0
2022-05-20,Coahuila,Producto 0,7.0,28676.41,4096.63,Friday,0,0,0
2022-05-20,Monterrey,Producto 0,21.0,39307.59,1871.7899999999997,Friday,0,0,0
2022-05-20,Queretaro,Producto 0,3.5,8602.545,2457.87,Friday,0,0,0
2022-05-20,Monterrey,Producto 205,3.5,6059.83,1731.3799999999999,Friday,0,0,0
2022-05-20,Monterrey,Producto 5,17.5,50573.39,2889.908,Friday,0,0,0
2022-05-20,Queretaro,Producto 5,3.5,9557.24,2730.64,Friday,0,0,0
2022-05-20,Reynosa,Producto 5,3.5,17821.335,5091.8099999999995,Friday,0,0,0
2022-05-20,Coahuila,Producto 21,7.0,58882.81,8411.83,Friday,0,0,0
2022-05-20,Monterrey,Producto 21,7.0,47947.41,6849.63,Friday,0,0,0
2022-05-20,Monterrey,Producto 20,3.5,27704.565,7915.589999999999,Friday,0,0,0
2022-05-20,Queretaro,Producto 12,3.5,34355.3,9815.800000000001,Friday,0,0,0
2022-05-20,Laredo,Producto 273,3.5,44368.835,12676.81,Friday,0,0,0
2022-05-20,Monterrey,Producto 62,3.5,102910.045,29402.87,Friday,0,0,0
2022-05-20,Monterrey,Producto 50,3.5,49691.67000000001,14197.620000000004,Friday,0,0,0
2022-05-20,Monterrey,Producto 273,3.5,19397.105,5542.03,Friday,0,0,0
2022-05-20,Monterrey,Producto 273,3.5,18004.035,5144.01,Friday,0,0,0
2022-05-20,Monterrey,Producto 273,3.5,11341.82,3240.52,Friday,0,0,0
2022-05-20,Reynosa,Producto 64,3.5,34435.065,9838.59,Friday,0,0,0
2022-05-20,Monterrey,Producto 59,3.5,42486.675,12139.050000000001,Friday,0,0,0
2022-05-20,Queretaro,Producto 31,3.5,51374.47,14678.42,Friday,0,0,0
2022-05-20,Monterrey,Producto 16,3.5,49708.75,14202.5,Friday,0,0,0
2022-05-20,San Luis,Producto 16,3.5,57360.52,16388.719999999998,Friday,0,0,0
2022-05-20,Queretaro,Producto 83,3.5,56040.88,16011.679999999998,Friday,0,0,0
2022-05-20,Coahuila,Producto 8,3.5,75065.935,21447.41,Friday,0,0,0
2022-05-20,Coahuila,Producto 148,3.5,33188.19,9482.34,Friday,0,0,0
2022-05-20,San Luis,Producto 148,3.5,34865.215,9961.49,Friday,0,0,0
2022-05-20,Monterrey,Producto 272,3.5,299438.09,85553.74,Friday,0,0,0
2022-05-20,Queretaro,Producto 273,3.5,36284.955,10367.130000000001,Friday,0,0,0
2022-05-21,Monterrey,Producto 125,7.0,15349.88,2192.8399999999997,Saturday,0,0,0
2022-05-21,Monterrey,Producto 22,7.0,26022.675,3717.525,Saturday,0,0,0
2022-05-21,Coahuila,Producto 63,3.5,16594.55,4741.3,Saturday,0,0,0
2022-05-21,Queretaro,Producto 63,3.5,16768.955,4791.13,Saturday,0,0,0
2022-05-21,Monterrey,Producto 110,3.5,13182.33,3766.38,Saturday,0,0,0
2022-05-21,Monterrey,Producto 100,3.5,15114.715,4318.49,Saturday,0,0,0
2022-05-21,Queretaro,Producto 93,7.0,45567.585,6509.655,Saturday,0,0,0
2022-05-21,Laredo,Producto 24,3.5,36023.61,10292.460000000001,Saturday,0,0,0
2022-05-21,Monterrey,Producto 24,3.5,30345.035,8670.01,Saturday,0,0,0
2022-05-21,Coahuila,Producto 15,7.0,38797.36,5542.4800000000005,Saturday,0,0,0
2022-05-21,Monterrey,Producto 15,3.5,19519.255,5576.93,Saturday,0,0,0
2022-05-21,Coahuila,Producto 10,3.5,26763.73,7646.78,Saturday,0,0,0
2022-05-21,Monterrey,Producto 10,3.5,24265.815,6933.089999999999,Saturday,0,0,0
2022-05-21,Reynosa,Producto 10,3.5,27538.91,7868.26,Saturday,0,0,0
2022-05-21,Monterrey,Producto 109,3.5,30591.82,8740.52,Saturday,0,0,0
2022-05-21,Monterrey,Producto 4,3.5,31562.545,9017.869999999999,Saturday,0,0,0
2022-05-21,Queretaro,Producto 3,17.5,46065.88,2632.336,Saturday,0,0,0
2022-05-21,Coahuila,Producto 2,7.0,42186.27,6026.61,Saturday,0,0,0
2022-05-21,Queretaro,Producto 2,3.5,15628.375,4465.25,Saturday,0,0,0
2022-05-21,Laredo,Producto 23,3.5,22981.175,6566.05,Saturday,0,0,0
2022-05-21,Monterrey,Producto 23,7.0,73827.53,10546.789999999999,Saturday,0,0,0
2022-05-21,Monterrey,Producto 13,3.5,17602.165,5029.1900000000005,Saturday,0,0,0
2022-05-21,Coahuila,Producto 18,3.5,26096.665,7456.1900000000005,Saturday,0,0,0
2022-05-21,Monterrey,Producto 18,3.5,25188.205,7196.63,Saturday,0,0,0
2022-05-21,San Luis,Producto 18,3.5,26447.645,7556.47,Saturday,0,0,0
2022-05-21,Queretaro,Producto 273,3.5,32385.115,9252.890000000001,Saturday,0,0,0
2022-05-21,Coahuila,Producto 19,7.0,41421.695,5917.385,Saturday,0,0,0
2022-05-21,Monterrey,Producto 19,7.0,39449.27,5635.61,Saturday,0,0,0
2022-05-21,San Luis,Producto 19,14.0,41421.66,2958.69,Saturday,0,0,0
2022-05-21,Coahuila,Producto 7,7.0,30560.53,4365.79,Saturday,0,0,0
2022-05-21,Monterrey,Producto 7,10.5,53990.265,5141.93,Saturday,0,0,0
2022-05-21,Queretaro,Producto 7,7.0,26129.25,3732.75,Saturday,0,0,0
2022-05-21,San Luis,Producto 7,7.0,27487.985,3926.855,Saturday,0,0,0
2022-05-21,Coahuila,Producto 27,7.0,31194.905,4456.415,Saturday,0,0,0
2022-05-21,Monterrey,Producto 27,7.0,56778.015,8111.1449999999995,Saturday,0,0,0
2022-05-21,Coahuila,Producto 30,3.5,41422.36,11834.960000000001,Saturday,0,0,0
2022-05-21,Monterrey,Producto 38,3.5,5551.0,1586.0,Saturday,0,0,0
2022-05-21,Laredo,Producto 71,3.5,8555.365,2444.39,Saturday,0,0,0
2022-05-21,Monterrey,Producto 81,3.5,7887.950000000001,2253.7000000000003,Saturday,0,0,0
2022-05-21,Coahuila,Producto 36,3.5,11175.85,3193.1,Saturday,0,0,0
2022-05-21,Monterrey,Producto 36,3.5,9580.34,2737.2400000000002,Saturday,0,0,0
2022-05-21,Queretaro,Producto 36,7.0,20116.565,2873.7949999999996,Saturday,0,0,0
2022-05-21,Monterrey,Producto 48,7.0,23697.625,3385.375,Saturday,0,0,0
2022-05-21,Monterrey,Producto 90,3.5,17598.98,5028.28,Saturday,0,0,0
2022-05-21,Monterrey,Producto 1,7.0,9166.605000000001,1309.515,Saturday,0,0,0
2022-05-21,Queretaro,Producto 1,10.5,16481.745,1569.6899999999998,Saturday,0,0,0
2022-05-21,Monterrey,Producto 17,7.0,11298.525,1614.075,Saturday,0,0,0
2022-05-21,Monterrey,Producto 0,3.5,13654.585,3901.31,Saturday,0,0,0
2022-05-21,Queretaro,Producto 0,3.5,15092.84,4312.24,Saturday,0,0,0
2022-05-21,Coahuila,Producto 5,14.0,44118.655,3151.3325,Saturday,0,0,0
2022-05-21,Monterrey,Producto 5,7.0,18201.505,2600.215,Saturday,0,0,0
2022-05-21,Monterrey,Producto 21,3.5,23973.705,6849.63,Saturday,0,0,0
2022-05-21,San Luis,Producto 21,3.5,25172.385,7192.11,Saturday,0,0,0
2022-05-21,Cadereyta,Producto 20,3.5,28631.96,8180.5599999999995,Saturday,0,0,0
2022-05-21,Monterrey,Producto 20,3.5,27704.565,7915.589999999999,Saturday,0,0,0
2022-05-21,Cadereyta,Producto 12,7.0,68882.765,9840.395,Saturday,0,0,0
2022-05-21,Monterrey,Producto 208,3.5,75247.06,21499.16,Saturday,0,0,0
2022-05-21,Queretaro,Producto 50,3.5,45549.875,13014.25,Saturday,0,0,0
2022-05-21,Monterrey,Producto 54,3.5,46961.53,13417.58,Saturday,0,0,0
2022-05-21,Online,Producto 33,3.5,57680.56,16480.16,Saturday,0,0,0
2022-05-21,San Luis,Producto 168,3.5,37568.37,10733.820000000002,Saturday,0,0,0
2022-05-21,Laredo,Producto 114,3.5,61603.43,17600.98,Saturday,0,0,0
2022-05-21,Monterrey,Producto 273,3.5,42614.775,12175.65,Saturday,0,0,0
2022-05-21,Monterrey,Producto 31,7.0,103191.41,14741.630000000001,Saturday,0,0,0
2022-05-21,Queretaro,Producto 16,3.5,70811.86,20231.96,Saturday,0,0,0
2022-05-21,Monterrey,Producto 83,3.5,56181.335,16051.81,Saturday,0,0,0
2022-05-21,Monterrey,Producto 8,3.5,79557.52,22730.72,Saturday,0,0,0
2022-05-21,Laredo,Producto 53,3.5,135723.28,38778.08,Saturday,0,0,0
2022-05-21,Reynosa,Producto 53,3.5,180103.84,51458.24,Saturday,0,0,0
2022-05-21,San Luis,Producto 53,3.5,171437.35,48982.1,Saturday,0,0,0
2022-05-21,Monterrey,Producto 148,3.5,33203.87,9486.820000000002,Saturday,0,0,0
2022-05-21,Monterrey,Producto 134,3.5,42485.765,12138.789999999999,Saturday,0,0,0
2022-05-21,Queretaro,Producto 273,3.5,28829.5,8237.0,Saturday,0,0,0
2022-05-21,Monterrey,Producto 273,3.5,19190.71,5483.0599999999995,Saturday,0,0,0
2022-05-22,Coahuila,Producto 9,3.5,26458.285,7559.51,Sunday,0,0,0
2022-05-22,Monterrey,Producto 9,17.5,111433.455,6367.626,Sunday,0,0,0
2022-05-22,Queretaro,Producto 9,7.0,49080.115,7011.445,Sunday,0,0,0
2022-05-22,San Luis,Producto 9,3.5,22621.83,6463.38,Sunday,0,0,0
2022-05-22,Monterrey,Producto 10,3.5,28393.575,8112.45,Sunday,0,0,0
2022-05-22,Coahuila,Producto 4,7.0,73633.77,10519.11,Sunday,0,0,0
2022-05-22,Laredo,Producto 4,3.5,41625.325,11892.949999999999,Sunday,0,0,0
2022-05-22,Monterrey,Producto 4,3.5,31557.365,9016.390000000001,Sunday,0,0,0
2022-05-22,Monterrey,Producto 3,14.0,35882.735,2563.0525000000002,Sunday,0,0,0
2022-05-22,Coahuila,Producto 2,7.0,26049.52,3721.36,Sunday,0,0,0
2022-05-22,Laredo,Producto 2,3.5,24954.545,7129.87,Sunday,0,0,0
2022-05-22,Monterrey,Producto 2,3.5,14884.135,4252.61,Sunday,0,0,0
2022-05-22,Coahuila,Producto 25,3.5,17140.935,4897.410000000001,Sunday,0,0,0
2022-05-22,Monterrey,Producto 23,3.5,31561.285,9017.51,Sunday,0,0,0
2022-05-22,Laredo,Producto 29,3.5,12591.635,3597.61,Sunday,0,0,0
2022-05-22,Monterrey,Producto 29,3.5,13058.5,3731.0,Sunday,0,0,0
2022-05-22,Reynosa,Producto 29,3.5,12591.635,3597.61,Sunday,0,0,0
2022-05-22,Monterrey,Producto 49,3.5,14564.235,4161.21,Sunday,0,0,0
2022-05-22,Coahuila,Producto 14,3.5,20105.015,5744.29,Sunday,0,0,0
2022-05-22,San Luis,Producto 18,3.5,26447.645,7556.47,Sunday,0,0,0
2022-05-22,Coahuila,Producto 19,3.5,11616.22,3318.9199999999996,Sunday,0,0,0
2022-05-22,Monterrey,Producto 19,3.5,11833.605,3381.0299999999997,Sunday,0,0,0
2022-05-22,Reynosa,Producto 19,7.0,44724.085,6389.155,Sunday,0,0,0
2022-05-22,Coahuila,Producto 7,7.0,30560.53,4365.79,Sunday,0,0,0
2022-05-22,Monterrey,Producto 7,10.5,39816.665,3792.0633333333335,Sunday,0,0,0
2022-05-22,San Luis,Producto 7,3.5,27424.74,7835.64,Sunday,0,0,0
2022-05-22,San Luis,Producto 30,3.5,42730.415,12208.69,Sunday,0,0,0
2022-05-22,Monterrey,Producto 80,3.5,6106.065000000001,1744.5900000000004,Sunday,0,0,0
2022-05-22,Monterrey,Producto 34,3.5,22117.06,6319.160000000001,Sunday,0,0,0
2022-05-22,Queretaro,Producto 51,3.5,36898.645,10542.47,Sunday,0,0,0
2022-05-22,Monterrey,Producto 47,3.5,60692.66,17340.760000000002,Sunday,0,0,0
2022-05-22,Monterrey,Producto 36,7.0,18202.66,2600.38,Sunday,0,0,0
2022-05-22,Coahuila,Producto 273,3.5,25909.065,7402.589999999999,Sunday,0,0,0
2022-05-22,Queretaro,Producto 1,7.0,10362.45,1480.3500000000001,Sunday,0,0,0
2022-05-22,San Luis,Producto 1,3.5,4935.875,1410.25,Sunday,0,0,0
2022-05-22,Coahuila,Producto 17,10.5,18251.45,1738.2333333333333,Sunday,0,0,0
2022-05-22,San Luis,Producto 17,3.5,6529.985000000001,1865.7100000000003,Sunday,0,0,0
2022-05-22,Monterrey,Producto 0,10.5,27309.17,2600.873333333333,Sunday,0,0,0
2022-05-22,Monterrey,Producto 5,10.5,24275.16,2311.92,Sunday,0,0,0
2022-05-22,San Luis,Producto 104,3.5,82845.735,23670.21,Sunday,0,0,0
2022-05-22,Monterrey,Producto 37,3.5,19875.17,5678.62,Sunday,0,0,0
2022-05-22,Monterrey,Producto 20,3.5,27704.145,7915.47,Sunday,0,0,0
2022-05-22,Monterrey,Producto 12,3.5,34445.67000000001,9841.620000000004,Sunday,0,0,0
2022-05-22,Reynosa,Producto 12,3.5,45429.51,12979.86,Sunday,0,0,0
2022-05-22,Laredo,Producto 152,7.0,88985.96,12712.28,Sunday,0,0,0
2022-05-22,Monterrey,Producto 59,3.5,39180.155,11194.33,Sunday,0,0,0
2022-05-22,Queretaro,Producto 33,3.5,70119.805,20034.23,Sunday,0,0,0
2022-05-22,Monterrey,Producto 31,3.5,56121.66,16034.76,Sunday,0,0,0
2022-05-22,Monterrey,Producto 8,3.5,68021.66,19434.760000000002,Sunday,0,0,0
2022-05-22,Queretaro,Producto 8,3.5,82854.835,23672.81,Sunday,0,0,0
2022-05-22,Monterrey,Producto 273,3.5,56351.015,16100.289999999999,Sunday,0,0,0
2022-05-22,Monterrey,Producto 131,3.5,28944.405,8269.83,Sunday,0,0,0
2022-05-22,Monterrey,Producto 148,3.5,33203.87,9486.820000000002,Sunday,0,0,0
2022-05-22,Monterrey,Producto 273,3.5,37268.98,10648.28,Sunday,0,0,0
2022-05-22,Queretaro,Producto 273,3.5,8660.89,2474.54,Sunday,0,0,0
2022-05-23,Monterrey,Producto 125,3.5,7030.485000000001,2008.7100000000003,Monday,0,0,1
2022-05-23,Queretaro,Producto 22,3.5,10538.92,3011.12,Monday,0,0,1
2022-05-23,Queretaro,Producto 76,7.0,32500.51,4642.929999999999,Monday,0,0,1
2022-05-23,Monterrey,Producto 273,3.5,22389.605,6397.03,Monday,0,0,1
2022-05-23,Monterrey,Producto 88,7.0,62819.33,8974.19,Monday,0,0,1
2022-05-23,Reynosa,Producto 11,3.5,18821.46,5377.5599999999995,Monday,0,0,1
2022-05-23,Laredo,Producto 6,3.5,23614.605,6747.03,Monday,0,0,1
2022-05-23,Monterrey,Producto 6,3.5,20939.03,5982.58,Monday,0,0,1
2022-05-23,Monterrey,Producto 32,3.5,22760.535,6503.01,Monday,0,0,1
2022-05-23,San Luis,Producto 41,3.5,48452.565,13843.59,Monday,0,0,1
2022-05-23,Monterrey,Producto 42,3.5,51893.765,14826.789999999999,Monday,0,0,1
2022-05-23,Queretaro,Producto 42,3.5,60375.035,17250.010000000002,Monday,0,0,1
2022-05-23,Laredo,Producto 15,3.5,20912.71,5975.0599999999995,Monday,0,0,1
2022-05-23,Reynosa,Producto 15,3.5,18821.46,5377.5599999999995,Monday,0,0,1
2022-05-23,Monterrey,Producto 9,3.5,21544.6,6155.599999999999,Monday,0,0,1
2022-05-23,Online,Producto 9,3.5,25200.0,7200.0,Monday,0,0,1
2022-05-23,Queretaro,Producto 9,10.5,69056.12,6576.773333333333,Monday,0,0,1
2022-05-23,San Luis,Producto 9,7.0,45905.125,6557.875,Monday,0,0,1
2022-05-23,Online,Producto 10,7.0,58135.84,8305.119999999999,Monday,0,0,1
2022-05-23,Queretaro,Producto 10,3.5,29813.245,8518.07,Monday,0,0,1
2022-05-23,Monterrey,Producto 4,7.0,63780.465,9111.494999999999,Monday,0,0,1
2022-05-23,Online,Producto 4,7.0,73825.84999999999,10546.55,Monday,0,0,1
2022-05-23,Queretaro,Producto 4,3.5,33135.235,9467.210000000001,Monday,0,0,1
2022-05-23,San Luis,Producto 4,3.5,35755.02,10215.72,Monday,0,0,1
2022-05-23,Laredo,Producto 3,3.5,11780.965,3365.9900000000002,Monday,0,0,1
2022-05-23,Monterrey,Producto 3,3.5,9923.865,2835.39,Monday,0,0,1
2022-05-23,Online,Producto 3,7.0,16992.885,2427.555,Monday,0,0,1
2022-05-23,Queretaro,Producto 3,3.5,17365.915,4961.6900000000005,Monday,0,0,1
2022-05-23,San Luis,Producto 3,3.5,17365.915,4961.6900000000005,Monday,0,0,1
2022-05-23,Monterrey,Producto 2,38.5,127270.325,3305.7227272727273,Monday,0,0,1
2022-05-23,Online,Producto 2,10.5,37931.32,3612.5066666666667,Monday,0,0,1
2022-05-23,Laredo,Producto 23,3.5,23730.56,6780.160000000001,Monday,0,0,1
2022-05-23,Monterrey,Producto 23,3.5,31561.285,9017.51,Monday,0,0,1
2022-05-23,Queretaro,Producto 29,3.5,12340.265,3525.79,Monday,0,0,1
2022-05-23,Monterrey,Producto 26,3.5,14858.725,4245.35,Monday,0,0,1
2022-05-23,Online,Producto 13,10.5,55580.28,5293.36,Monday,0,0,1
2022-05-23,San Luis,Producto 13,3.5,18579.575,5308.45,Monday,0,0,1
2022-05-23,Online,Producto 14,3.5,21499.1,6142.599999999999,Monday,0,0,1
2022-05-23,Queretaro,Producto 18,3.5,27839.595,7954.17,Monday,0,0,1
2022-05-23,San Luis,Producto 18,3.5,26447.645,7556.47,Monday,0,0,1
2022-05-23,Cadereyta,Producto 19,7.0,20762.77,2966.11,Monday,0,0,1
2022-05-23,Laredo,Producto 19,7.0,22244.95,3177.85,Monday,0,0,1
2022-05-23,Queretaro,Producto 19,7.0,20710.83,2958.69,Monday,0,0,1
2022-05-23,Reynosa,Producto 19,7.0,26017.495,3716.785,Monday,0,0,1
2022-05-23,Coahuila,Producto 7,3.5,14260.82,4074.52,Monday,0,0,1
2022-05-23,Online,Producto 30,3.5,39449.865,11271.39,Monday,0,0,1
2022-05-23,Monterrey,Producto 38,3.5,5551.0,1586.0,Monday,0,0,1
2022-05-23,Online,Producto 71,3.5,6815.935,1947.41,Monday,0,0,1
2022-05-23,Monterrey,Producto 47,3.5,63887.005,18253.43,Monday,0,0,1
2022-05-23,Monterrey,Producto 273,3.5,24134.915,6895.6900000000005,Monday,0,0,1
2022-05-23,Monterrey,Producto 48,3.5,10922.625,3120.75,Monday,0,0,1
2022-05-23,Monterrey,Producto 136,3.5,13350.19,3814.34,Monday,0,0,1
2022-05-23,Coahuila,Producto 273,7.0,34782.755,4968.964999999999,Monday,0,0,1
2022-05-23,Coahuila,Producto 273,3.5,25909.065,7402.589999999999,Monday,0,0,1
2022-05-23,Monterrey,Producto 1,35.0,45128.02,1289.3719999999998,Monday,0,0,1
2022-05-23,Online,Producto 1,28.0,36205.645,1293.05875,Monday,0,0,1
2022-05-23,Monterrey,Producto 0,14.0,38874.78,2776.77,Monday,0,0,1
2022-05-23,Online,Producto 0,7.0,15171.73,2167.39,Monday,0,0,1
2022-05-23,San Luis,Producto 0,7.0,14338.205,2048.315,Monday,0,0,1
2022-05-23,Monterrey,Producto 5,3.5,8190.700000000001,2340.2000000000003,Monday,0,0,1
2022-05-23,Queretaro,Producto 5,3.5,10060.225,2874.35,Monday,0,0,1
2022-05-23,San Luis,Producto 5,10.5,31910.165,3039.0633333333335,Monday,0,0,1
2022-05-23,Monterrey,Producto 104,3.5,63267.96000000001,18076.56,Monday,0,0,1
2022-05-23,Coahuila,Producto 20,3.5,32491.69,9283.34,Monday,0,0,1
2022-05-23,Online,Producto 20,3.5,32405.17,9258.619999999999,Monday,0,0,1
2022-05-23,Online,Producto 12,3.5,36254.085,10358.31,Monday,0,0,1
